dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,registered,temp_actual,hum_actual,windspeed_actual,registered_daily,time_cluster
2011-01-09,Spring,0,1,19,0,0,0,Clear,0.16,0.43,0.3284,40,6.5600000000000005,43.0,22.0028,768,Evening Rush
2011-01-09,Spring,0,1,20,0,0,0,Clear,0.14,0.46,0.2537,38,5.74,46.0,16.997899999999998,768,Late Night
2011-01-09,Spring,0,1,21,0,0,0,Clear,0.14,0.46,0.4179,19,5.74,46.0,27.999299999999998,768,Late Night
2011-01-09,Spring,0,1,22,0,0,0,Clear,0.14,0.46,0.2985,10,5.74,46.0,19.999499999999998,768,Late Night
2011-01-09,Spring,0,1,23,0,0,0,Clear,0.12,0.5,0.194,6,4.92,50.0,12.998000000000001,768,Late Night
2011-01-10,Spring,0,1,0,0,1,1,Clear,0.12,0.5,0.2836,3,4.92,50.0,19.0012,1280,
2011-01-10,Spring,0,1,1,0,1,1,Clear,0.12,0.5,0.2836,0,4.92,50.0,19.0012,1280,Night
2011-01-10,Spring,0,1,2,0,1,1,Clear,0.12,0.5,0.2239,3,4.92,50.0,15.001299999999999,1280,Night
2011-01-10,Spring,0,1,3,0,1,1,Clear,0.12,0.5,0.2239,1,4.92,50.0,15.001299999999999,1280,Night
2011-01-10,Spring,0,1,4,0,1,1,Clear,0.1,0.54,0.1343,2,4.1000000000000005,54.0,8.9981,1280,Night
2011-01-10,Spring,0,1,5,0,1,1,Clear,0.1,0.54,0.2537,3,4.1000000000000005,54.0,16.997899999999998,1280,Night
2011-01-10,Spring,0,1,6,0,1,1,Clear,0.12,0.5,0.2836,31,4.92,50.0,19.0012,1280,Night
2011-01-10,Spring,0,1,7,0,1,1,Clear,0.12,0.5,0.2239,75,4.92,50.0,15.001299999999999,1280,Morning Rush
2011-01-10,Spring,0,1,8,0,1,1,Mist/Cloudy,0.12,0.5,0.2836,184,4.92,50.0,19.0012,1280,Morning Rush
2011-01-10,Spring,0,1,9,0,1,1,Mist/Cloudy,0.14,0.5,0.2537,92,5.74,50.0,16.997899999999998,1280,Morning Rush
2011-01-10,Spring,0,1,10,0,1,1,Mist/Cloudy,0.14,0.5,0.2985,31,5.74,50.0,19.999499999999998,1280,Work Hours
2011-01-10,Spring,0,1,11,0,1,1,Mist/Cloudy,0.16,0.47,0.2836,28,6.5600000000000005,47.0,19.0012,1280,Work Hours
2011-01-10,Spring,0,1,12,0,1,1,Mist/Cloudy,0.2,0.4,0.2836,47,8.200000000000001,40.0,19.0012,1280,Work Hours
2011-01-10,Spring,0,1,13,0,1,1,Mist/Cloudy,0.2,0.4,0.2836,50,8.200000000000001,40.0,19.0012,1280,Work Hours
2011-01-10,Spring,0,1,14,0,1,1,Mist/Cloudy,0.2,0.4,0.2239,47,8.200000000000001,40.0,15.001299999999999,1280,Work Hours
2011-01-10,Spring,0,1,15,0,1,1,Mist/Cloudy,0.2,0.4,0.2239,43,8.200000000000001,40.0,15.001299999999999,1280,Work Hours
2011-01-10,Spring,0,1,16,0,1,1,Clear,0.2,0.4,0.1343,70,8.200000000000001,40.0,8.9981,1280,Work Hours
2011-01-10,Spring,0,1,17,0,1,1,Clear,0.2,0.4,0.1045,174,8.200000000000001,40.0,7.0015,1280,Evening Rush
2011-01-10,Spring,0,1,18,0,1,1,Clear,0.2,0.4,0.2239,154,8.200000000000001,40.0,15.001299999999999,1280,Evening Rush
2011-01-10,Spring,0,1,19,0,1,1,Clear,0.16,0.47,0.1642,92,6.5600000000000005,47.0,11.0014,1280,Evening Rush
2011-01-10,Spring,0,1,20,0,1,1,Clear,0.16,0.5,0.1642,73,6.5600000000000005,50.0,11.0014,1280,Late Night
2011-01-10,Spring,0,1,21,0,1,1,Clear,0.14,0.59,0.194,37,5.74,59.0,12.998000000000001,1280,Late Night
2011-01-10,Spring,0,1,22,0,1,1,Clear,0.14,0.59,0.1642,22,5.74,59.0,11.0014,1280,Late Night
2011-01-10,Spring,0,1,23,0,1,1,Clear,0.14,0.59,0.1642,18,5.74,59.0,11.0014,1280,Late Night
2011-01-11,Spring,0,1,0,0,2,1,Clear,0.14,0.59,0.1045,10,5.74,59.0,7.0015,1220,
2011-01-11,Spring,0,1,1,0,2,1,Clear,0.14,0.59,0.1642,3,5.74,59.0,11.0014,1220,Night
2011-01-11,Spring,0,1,2,0,2,1,Mist/Cloudy,0.16,0.55,0.194,3,6.5600000000000005,55.00000000000001,12.998000000000001,1220,Night
2011-01-11,Spring,0,1,5,0,2,1,Mist/Cloudy,0.16,0.55,0.1343,6,6.5600000000000005,55.00000000000001,8.9981,1220,Night
2011-01-11,Spring,0,1,6,0,2,1,Mist/Cloudy,0.16,0.55,0.1343,27,6.5600000000000005,55.00000000000001,8.9981,1220,Night
2011-01-11,Spring,0,1,7,0,2,1,Mist/Cloudy,0.16,0.55,0.0,97,6.5600000000000005,55.00000000000001,0.0,1220,Morning Rush
2011-01-11,Spring,0,1,8,0,2,1,Mist/Cloudy,0.18,0.51,0.0896,214,7.38,51.0,6.0032,1220,Morning Rush
2011-01-11,Spring,0,1,9,0,2,1,Mist/Cloudy,0.18,0.51,0.1642,127,7.38,51.0,11.0014,1220,Morning Rush
2011-01-11,Spring,0,1,10,0,2,1,Mist/Cloudy,0.2,0.51,0.1642,51,8.200000000000001,51.0,11.0014,1220,Work Hours
2011-01-11,Spring,0,1,11,0,2,1,Mist/Cloudy,0.2,0.47,0.1343,31,8.200000000000001,47.0,8.9981,1220,Work Hours
2011-01-11,Spring,0,1,12,0,2,1,Mist/Cloudy,0.2,0.51,0.1045,55,8.200000000000001,51.0,7.0015,1220,Work Hours
2011-01-11,Spring,0,1,13,0,2,1,Mist/Cloudy,0.2,0.59,0.0896,46,8.200000000000001,59.0,6.0032,1220,Work Hours
2011-01-11,Spring,0,1,14,0,2,1,Mist/Cloudy,0.2,0.59,0.0896,60,8.200000000000001,59.0,6.0032,1220,Work Hours
2011-01-11,Spring,0,1,15,0,2,1,Mist/Cloudy,0.16,0.8,0.0896,45,6.5600000000000005,80.0,6.0032,1220,Work Hours
2011-01-11,Spring,0,1,16,0,2,1,Mist/Cloudy,0.16,0.86,0.2239,72,6.5600000000000005,86.0,15.001299999999999,1220,Work Hours
2011-01-11,Spring,0,1,17,0,2,1,Mist/Cloudy,0.16,0.86,0.2239,130,6.5600000000000005,86.0,15.001299999999999,1220,Evening Rush
2011-01-11,Spring,0,1,18,0,2,1,Light Rain/Snow,0.16,0.93,0.1045,94,6.5600000000000005,93.0,7.0015,1220,Evening Rush
2011-01-11,Spring,0,1,19,0,2,1,Light Rain/Snow,0.16,0.93,0.0,51,6.5600000000000005,93.0,0.0,1220,Evening Rush
2011-01-11,Spring,0,1,20,0,2,1,Light Rain/Snow,0.16,0.93,0.194,32,6.5600000000000005,93.0,12.998000000000001,1220,Late Night
2011-01-11,Spring,0,1,21,0,2,1,Light Rain/Snow,0.16,0.86,0.0896,20,6.5600000000000005,86.0,6.0032,1220,Late Night
2011-01-11,Spring,0,1,22,0,2,1,Light Rain/Snow,0.16,0.93,0.1045,28,6.5600000000000005,93.0,7.0015,1220,Late Night
2011-01-11,Spring,0,1,23,0,2,1,Light Rain/Snow,0.16,0.93,0.0896,18,6.5600000000000005,93.0,6.0032,1220,Late Night
2011-01-12,Spring,0,1,0,0,3,1,Mist/Cloudy,0.16,0.86,0.0896,7,6.5600000000000005,86.0,6.0032,1137,
2011-01-12,Spring,0,1,1,0,3,1,Mist/Cloudy,0.16,0.86,0.1045,6,6.5600000000000005,86.0,7.0015,1137,Night
2011-01-12,Spring,0,1,2,0,3,1,Clear,0.14,0.86,0.1343,1,5.74,86.0,8.9981,1137,Night
2011-01-12,Spring,0,1,5,0,3,1,Clear,0.14,0.86,0.1642,5,5.74,86.0,11.0014,1137,Night
2011-01-12,Spring,0,1,6,0,3,1,Clear,0.12,0.93,0.1343,16,4.92,93.0,8.9981,1137,Night
2011-01-12,Spring,0,1,7,0,3,1,Clear,0.14,0.69,0.1343,54,5.74,69.0,8.9981,1137,Morning Rush
2011-01-12,Spring,0,1,8,0,3,1,Clear,0.16,0.59,0.1642,125,6.5600000000000005,59.0,11.0014,1137,Morning Rush
2011-01-12,Spring,0,1,9,0,3,1,Clear,0.16,0.59,0.3284,78,6.5600000000000005,59.0,22.0028,1137,Morning Rush
2011-01-12,Spring,0,1,10,0,3,1,Clear,0.18,0.55,0.2239,39,7.38,55.00000000000001,15.001299999999999,1137,Work Hours
2011-01-12,Spring,0,1,11,0,3,1,Clear,0.2,0.51,0.3881,32,8.200000000000001,51.0,26.0027,1137,Work Hours
2011-01-12,Spring,0,1,12,0,3,1,Clear,0.2,0.47,0.5821,52,8.200000000000001,47.0,39.000699999999995,1137,Work Hours
2011-01-12,Spring,0,1,13,0,3,1,Clear,0.22,0.44,0.3582,49,9.02,44.0,23.9994,1137,Work Hours
2011-01-12,Spring,0,1,14,0,3,1,Clear,0.2,0.47,0.3284,44,8.200000000000001,47.0,22.0028,1137,Work Hours
2011-01-12,Spring,0,1,15,0,3,1,Clear,0.2,0.47,0.4179,48,8.200000000000001,47.0,27.999299999999998,1137,Work Hours
2011-01-12,Spring,0,1,16,0,3,1,Clear,0.22,0.44,0.3284,63,9.02,44.0,22.0028,1137,Work Hours
2011-01-12,Spring,0,1,17,0,3,1,Clear,0.2,0.47,0.3582,139,8.200000000000001,47.0,23.9994,1137,Evening Rush
2011-01-12,Spring,0,1,18,0,3,1,Clear,0.2,0.47,0.5224,135,8.200000000000001,47.0,35.0008,1137,Evening Rush
2011-01-12,Spring,0,1,19,0,3,1,Clear,0.18,0.47,0.4179,82,7.38,47.0,27.999299999999998,1137,Evening Rush
2011-01-12,Spring,0,1,20,0,3,1,Clear,0.16,0.5,0.3284,54,6.5600000000000005,50.0,22.0028,1137,Late Night
2011-01-12,Spring,0,1,21,0,3,1,Clear,0.16,0.55,0.3284,57,6.5600000000000005,55.00000000000001,22.0028,1137,Late Night
2011-01-12,Spring,0,1,22,0,3,1,Clear,0.16,0.55,0.4478,32,6.5600000000000005,55.00000000000001,30.002599999999997,1137,Late Night
2011-01-12,Spring,0,1,23,0,3,1,Clear,0.14,0.59,0.4179,19,5.74,59.0,27.999299999999998,1137,Late Night
2011-01-13,Spring,0,1,0,0,4,1,Clear,0.14,0.59,0.2836,6,5.74,59.0,19.0012,1368,
2011-01-13,Spring,0,1,1,0,4,1,Clear,0.14,0.5,0.2836,2,5.74,50.0,19.0012,1368,Night
2011-01-13,Spring,0,1,2,0,4,1,Clear,0.14,0.5,0.3582,2,5.74,50.0,23.9994,1368,Night
2011-01-13,Spring,0,1,3,0,4,1,Clear,0.14,0.5,0.3284,3,5.74,50.0,22.0028,1368,Night
2011-01-13,Spring,0,1,4,0,4,1,Clear,0.14,0.5,0.2537,4,5.74,50.0,16.997899999999998,1368,Night
2011-01-13,Spring,0,1,5,0,4,1,Clear,0.14,0.5,0.2985,3,5.74,50.0,19.999499999999998,1368,Night
2011-01-13,Spring,0,1,6,0,4,1,Clear,0.12,0.54,0.1343,28,4.92,54.0,8.9981,1368,Night
2011-01-13,Spring,0,1,7,0,4,1,Clear,0.12,0.54,0.1343,72,4.92,54.0,8.9981,1368,Morning Rush
2011-01-13,Spring,0,1,8,0,4,1,Clear,0.14,0.5,0.194,197,5.74,50.0,12.998000000000001,1368,Morning Rush
2011-01-13,Spring,0,1,9,0,4,1,Clear,0.14,0.5,0.3284,137,5.74,50.0,22.0028,1368,Morning Rush
2011-01-13,Spring,0,1,10,0,4,1,Mist/Cloudy,0.16,0.5,0.3582,36,6.5600000000000005,50.0,23.9994,1368,Work Hours
2011-01-13,Spring,0,1,11,0,4,1,Mist/Cloudy,0.2,0.44,0.4478,33,8.200000000000001,44.0,30.002599999999997,1368,Work Hours
2011-01-13,Spring,0,1,12,0,4,1,Clear,0.2,0.44,0.4179,49,8.200000000000001,44.0,27.999299999999998,1368,Work Hours
2011-01-13,Spring,0,1,13,0,4,1,Clear,0.22,0.41,0.4478,81,9.02,41.0,30.002599999999997,1368,Work Hours
2011-01-13,Spring,0,1,14,0,4,1,Clear,0.22,0.41,0.3881,39,9.02,41.0,26.0027,1368,Work Hours
2011-01-13,Spring,0,1,15,0,4,1,Clear,0.24,0.38,0.2985,55,9.84,38.0,19.999499999999998,1368,Work Hours
2011-01-13,Spring,0,1,16,0,4,1,Clear,0.24,0.38,0.3582,76,9.84,38.0,23.9994,1368,Work Hours
2011-01-13,Spring,0,1,17,0,4,1,Clear,0.2,0.4,0.2836,158,8.200000000000001,40.0,19.0012,1368,Evening Rush
2011-01-13,Spring,0,1,18,0,4,1,Clear,0.2,0.4,0.3284,141,8.200000000000001,40.0,22.0028,1368,Evening Rush
2011-01-13,Spring,0,1,19,0,4,1,Clear,0.16,0.47,0.2537,98,6.5600000000000005,47.0,16.997899999999998,1368,Evening Rush
2011-01-13,Spring,0,1,20,0,4,1,Clear,0.16,0.47,0.2239,64,6.5600000000000005,47.0,15.001299999999999,1368,Late Night
2011-01-13,Spring,0,1,21,0,4,1,Clear,0.14,0.46,0.2985,40,5.74,46.0,19.999499999999998,1368,Late Night
2011-01-13,Spring,0,1,22,0,4,1,Clear,0.14,0.46,0.3284,30,5.74,46.0,22.0028,1368,Late Night
2011-01-13,Spring,0,1,23,0,4,1,Clear,0.12,0.5,0.194,14,4.92,50.0,12.998000000000001,1368,Late Night
2011-01-14,Spring,0,1,0,0,5,1,Clear,0.12,0.5,0.194,14,4.92,50.0,12.998000000000001,1367,
2011-01-14,Spring,0,1,1,0,5,1,Clear,0.1,0.54,0.1642,5,4.1000000000000005,54.0,11.0014,1367,Night
2011-01-14,Spring,0,1,2,0,5,1,Clear,0.1,0.54,0.1343,1,4.1000000000000005,54.0,8.9981,1367,Night
2011-01-14,Spring,0,1,3,0,5,1,Clear,0.1,0.54,0.1045,1,4.1000000000000005,54.0,7.0015,1367,Night
2011-01-14,Spring,0,1,5,0,5,1,Clear,0.1,0.54,0.0896,8,4.1000000000000005,54.0,6.0032,1367,Night
2011-01-14,Spring,0,1,6,0,5,1,Clear,0.1,0.54,0.0,17,4.1000000000000005,54.0,0.0,1367,Night
2011-01-14,Spring,0,1,7,0,5,1,Clear,0.1,0.74,0.1642,70,4.1000000000000005,74.0,11.0014,1367,Morning Rush
2011-01-14,Spring,0,1,8,0,5,1,Clear,0.12,0.68,0.0,156,4.92,68.0,0.0,1367,Morning Rush
2011-01-14,Spring,0,1,9,0,5,1,Clear,0.14,0.69,0.1343,117,5.74,69.0,8.9981,1367,Morning Rush
2011-01-14,Spring,0,1,10,0,5,1,Clear,0.18,0.55,0.194,40,7.38,55.00000000000001,12.998000000000001,1367,Work Hours
2011-01-14,Spring,0,1,11,0,5,1,Clear,0.18,0.51,0.2836,47,7.38,51.0,19.0012,1367,Work Hours
2011-01-14,Spring,0,1,12,0,5,1,Clear,0.2,0.44,0.2537,59,8.200000000000001,44.0,16.997899999999998,1367,Work Hours
2011-01-14,Spring,0,1,13,0,5,1,Clear,0.22,0.37,0.3881,73,9.02,37.0,26.0027,1367,Work Hours
2011-01-14,Spring,0,1,14,0,5,1,Clear,0.22,0.41,0.2836,59,9.02,41.0,19.0012,1367,Work Hours
2011-01-14,Spring,0,1,15,0,5,1,Clear,0.24,0.38,0.1642,59,9.84,38.0,11.0014,1367,Work Hours
2011-01-14,Spring,0,1,16,0,5,1,Clear,0.22,0.41,0.1045,87,9.02,41.0,7.0015,1367,Work Hours
2011-01-14,Spring,0,1,17,0,5,1,Clear,0.22,0.41,0.1642,155,9.02,41.0,11.0014,1367,Evening Rush
2011-01-14,Spring,0,1,18,0,5,1,Clear,0.2,0.47,0.0,134,8.200000000000001,47.0,0.0,1367,Evening Rush
2011-01-14,Spring,0,1,19,0,5,1,Clear,0.16,0.59,0.0896,89,6.5600000000000005,59.0,6.0032,1367,Evening Rush
2011-01-14,Spring,0,1,20,0,5,1,Clear,0.18,0.59,0.0,68,7.38,59.0,0.0,1367,Late Night
2011-01-14,Spring,0,1,21,0,5,1,Clear,0.16,0.69,0.0,48,6.5600000000000005,69.0,0.0,1367,Late Night
2011-01-14,Spring,0,1,22,0,5,1,Mist/Cloudy,0.16,0.69,0.0,34,6.5600000000000005,69.0,0.0,1367,Late Night
2011-01-14,Spring,0,1,23,0,5,1,Mist/Cloudy,0.18,0.55,0.0,26,7.38,55.00000000000001,0.0,1367,Late Night
2011-01-15,Spring,0,1,0,0,6,0,Clear,0.18,0.55,0.0,25,7.38,55.00000000000001,0.0,1026,
2011-01-15,Spring,0,1,1,0,6,0,Mist/Cloudy,0.16,0.59,0.0896,18,6.5600000000000005,59.0,6.0032,1026,Night
2011-01-15,Spring,0,1,2,0,6,0,Mist/Cloudy,0.16,0.59,0.0896,12,6.5600000000000005,59.0,6.0032,1026,Night
2011-01-15,Spring,0,1,3,0,6,0,Mist/Cloudy,0.16,0.59,0.0,7,6.5600000000000005,59.0,0.0,1026,Night
2011-01-15,Spring,0,1,4,0,6,0,Mist/Cloudy,0.16,0.59,0.0,5,6.5600000000000005,59.0,0.0,1026,Night
2011-01-15,Spring,0,1,5,0,6,0,Clear,0.16,0.59,0.0,1,6.5600000000000005,59.0,0.0,1026,Night
2011-01-15,Spring,0,1,6,0,6,0,Clear,0.14,0.63,0.1045,2,5.74,63.0,7.0015,1026,Night
2011-01-15,Spring,0,1,7,0,6,0,Clear,0.14,0.63,0.0,9,5.74,63.0,0.0,1026,Morning Rush
2011-01-15,Spring,0,1,8,0,6,0,Clear,0.14,0.63,0.1343,22,5.74,63.0,8.9981,1026,Morning Rush
2011-01-15,Spring,0,1,9,0,6,0,Clear,0.16,0.64,0.1343,31,6.5600000000000005,64.0,8.9981,1026,Morning Rush
2011-01-15,Spring,0,1,10,0,6,0,Clear,0.18,0.59,0.1642,57,7.38,59.0,11.0014,1026,Work Hours
2011-01-15,Spring,0,1,11,0,6,0,Clear,0.2,0.55,0.2239,54,8.200000000000001,55.00000000000001,15.001299999999999,1026,Work Hours
2011-01-15,Spring,0,1,12,0,6,0,Clear,0.24,0.48,0.2239,74,9.84,48.0,15.001299999999999,1026,Work Hours
2011-01-15,Spring,0,1,13,0,6,0,Clear,0.28,0.38,0.2985,80,11.48,38.0,19.999499999999998,1026,Work Hours
2011-01-15,Spring,0,1,14,0,6,0,Clear,0.3,0.39,0.2836,92,12.299999999999999,39.0,19.0012,1026,Work Hours
2011-01-15,Spring,0,1,15,0,6,0,Mist/Cloudy,0.32,0.36,0.194,108,13.120000000000001,36.0,12.998000000000001,1026,Work Hours
2011-01-15,Spring,0,1,16,0,6,0,Mist/Cloudy,0.34,0.34,0.194,95,13.940000000000001,34.0,12.998000000000001,1026,Work Hours
2011-01-15,Spring,0,1,17,0,6,0,Mist/Cloudy,0.32,0.36,0.2836,54,13.120000000000001,36.0,19.0012,1026,Evening Rush
2011-01-15,Spring,0,1,18,0,6,0,Mist/Cloudy,0.3,0.45,0.2537,69,12.299999999999999,45.0,16.997899999999998,1026,Evening Rush
2011-01-15,Spring,0,1,19,0,6,0,Mist/Cloudy,0.32,0.39,0.2537,60,13.120000000000001,39.0,16.997899999999998,1026,Evening Rush
2011-01-15,Spring,0,1,20,0,6,0,Mist/Cloudy,0.32,0.39,0.2537,35,13.120000000000001,39.0,16.997899999999998,1026,Late Night
2011-01-15,Spring,0,1,21,0,6,0,Mist/Cloudy,0.32,0.39,0.2239,51,13.120000000000001,39.0,15.001299999999999,1026,Late Night
2011-01-15,Spring,0,1,22,0,6,0,Mist/Cloudy,0.3,0.42,0.1045,26,12.299999999999999,42.0,7.0015,1026,Late Night
2011-01-15,Spring,0,1,23,0,6,0,Clear,0.3,0.45,0.2836,39,12.299999999999999,45.0,19.0012,1026,Late Night
2011-01-16,Spring,0,1,0,0,0,0,Clear,0.26,0.56,0.0,33,10.66,56.00000000000001,0.0,953,
2011-01-16,Spring,0,1,1,0,0,0,Clear,0.26,0.56,0.1343,19,10.66,56.00000000000001,8.9981,953,Night
2011-01-16,Spring,0,1,2,0,0,0,Clear,0.26,0.56,0.0896,13,10.66,56.00000000000001,6.0032,953,Night
2011-01-16,Spring,0,1,3,0,0,0,Clear,0.22,0.69,0.0,6,9.02,69.0,0.0,953,Night
2011-01-16,Spring,0,1,4,0,0,0,Clear,0.26,0.56,0.1642,1,10.66,56.00000000000001,11.0014,953,Night
2011-01-16,Spring,0,1,5,0,0,0,Mist/Cloudy,0.26,0.56,0.1642,1,10.66,56.00000000000001,11.0014,953,Night
2011-01-16,Spring,0,1,6,0,0,0,Mist/Cloudy,0.26,0.56,0.1642,1,10.66,56.00000000000001,11.0014,953,Night
2011-01-16,Spring,0,1,7,0,0,0,Mist/Cloudy,0.24,0.56,0.2985,3,9.84,56.00000000000001,19.999499999999998,953,Morning Rush
2011-01-16,Spring,0,1,8,0,0,0,Clear,0.22,0.55,0.2836,18,9.02,55.00000000000001,19.0012,953,Morning Rush
2011-01-16,Spring,0,1,9,0,0,0,Clear,0.22,0.51,0.2537,29,9.02,51.0,16.997899999999998,953,Morning Rush
2011-01-16,Spring,0,1,10,0,0,0,Clear,0.22,0.51,0.2836,71,9.02,51.0,19.0012,953,Work Hours
2011-01-16,Spring,0,1,11,0,0,0,Clear,0.24,0.44,0.2537,70,9.84,44.0,16.997899999999998,953,Work Hours
2011-01-16,Spring,0,1,12,0,0,0,Clear,0.24,0.41,0.2836,75,9.84,41.0,19.0012,953,Work Hours
2011-01-16,Spring,0,1,13,0,0,0,Clear,0.26,0.35,0.2985,95,10.66,35.0,19.999499999999998,953,Work Hours
2011-01-16,Spring,0,1,14,0,0,0,Clear,0.28,0.36,0.2537,69,11.48,36.0,16.997899999999998,953,Work Hours
2011-01-16,Spring,0,1,15,0,0,0,Clear,0.26,0.38,0.2537,78,10.66,38.0,16.997899999999998,953,Work Hours
2011-01-16,Spring,0,1,16,0,0,0,Clear,0.24,0.38,0.2239,77,9.84,38.0,15.001299999999999,953,Work Hours
2011-01-16,Spring,0,1,17,0,0,0,Clear,0.22,0.37,0.2537,82,9.02,37.0,16.997899999999998,953,Evening Rush
2011-01-16,Spring,0,1,18,0,0,0,Clear,0.2,0.4,0.1642,56,8.200000000000001,40.0,11.0014,953,Evening Rush
2011-01-16,Spring,0,1,19,0,0,0,Clear,0.18,0.47,0.1343,47,7.38,47.0,8.9981,953,Evening Rush
2011-01-16,Spring,0,1,20,0,0,0,Clear,0.18,0.47,0.1642,50,7.38,47.0,11.0014,953,Late Night
2011-01-16,Spring,0,1,21,0,0,0,Clear,0.18,0.51,0.1642,22,7.38,51.0,11.0014,953,Late Night
2011-01-16,Spring,0,1,22,0,0,0,Mist/Cloudy,0.2,0.49,0.1343,19,8.200000000000001,49.0,8.9981,953,Late Night
2011-01-16,Spring,0,1,23,0,0,0,Mist/Cloudy,0.2,0.4,0.1045,18,8.200000000000001,40.0,7.0015,953,Late Night
2011-01-17,Spring,0,1,0,1,1,0,Mist/Cloudy,0.2,0.47,0.2239,16,8.200000000000001,47.0,15.001299999999999,883,
2011-01-17,Spring,0,1,1,1,1,0,Mist/Cloudy,0.2,0.44,0.194,15,8.200000000000001,44.0,12.998000000000001,883,Night
2011-01-17,Spring,0,1,2,1,1,0,Mist/Cloudy,0.18,0.43,0.2537,8,7.38,43.0,16.997899999999998,883,Night
2011-01-17,Spring,0,1,3,1,1,0,Mist/Cloudy,0.18,0.43,0.194,2,7.38,43.0,12.998000000000001,883,Night
2011-01-17,Spring,0,1,4,1,1,0,Mist/Cloudy,0.18,0.43,0.1343,2,7.38,43.0,8.9981,883,Night
2011-01-17,Spring,0,1,5,1,1,0,Mist/Cloudy,0.18,0.43,0.1642,1,7.38,43.0,11.0014,883,Night
2011-01-17,Spring,0,1,6,1,1,0,Mist/Cloudy,0.18,0.43,0.194,5,7.38,43.0,12.998000000000001,883,Night
2011-01-17,Spring,0,1,7,1,1,0,Mist/Cloudy,0.16,0.5,0.1343,9,6.5600000000000005,50.0,8.9981,883,Morning Rush
2011-01-17,Spring,0,1,8,1,1,0,Mist/Cloudy,0.16,0.47,0.2239,30,6.5600000000000005,47.0,15.001299999999999,883,Morning Rush
2011-01-17,Spring,0,1,9,1,1,0,Mist/Cloudy,0.16,0.47,0.2239,39,6.5600000000000005,47.0,15.001299999999999,883,Morning Rush
2011-01-17,Spring,0,1,10,1,1,0,Mist/Cloudy,0.16,0.5,0.2537,50,6.5600000000000005,50.0,16.997899999999998,883,Work Hours
2011-01-17,Spring,0,1,11,1,1,0,Mist/Cloudy,0.16,0.55,0.194,55,6.5600000000000005,55.00000000000001,12.998000000000001,883,Work Hours
2011-01-17,Spring,0,1,12,1,1,0,Mist/Cloudy,0.18,0.47,0.1343,70,7.38,47.0,8.9981,883,Work Hours
2011-01-17,Spring,0,1,13,1,1,0,Mist/Cloudy,0.18,0.47,0.1343,80,7.38,47.0,8.9981,883,Work Hours
2011-01-17,Spring,0,1,14,1,1,0,Mist/Cloudy,0.18,0.43,0.1045,74,7.38,43.0,7.0015,883,Work Hours
2011-01-17,Spring,0,1,15,1,1,0,Mist/Cloudy,0.2,0.47,0.1642,72,8.200000000000001,47.0,11.0014,883,Work Hours
2011-01-17,Spring,0,1,16,1,1,0,Mist/Cloudy,0.2,0.47,0.1642,76,8.200000000000001,47.0,11.0014,883,Work Hours
2011-01-17,Spring,0,1,17,1,1,0,Clear,0.2,0.51,0.194,67,8.200000000000001,51.0,12.998000000000001,883,Evening Rush
2011-01-17,Spring,0,1,18,1,1,0,Mist/Cloudy,0.18,0.55,0.2537,85,7.38,55.00000000000001,16.997899999999998,883,Evening Rush
2011-01-17,Spring,0,1,19,1,1,0,Light Rain/Snow,0.18,0.59,0.194,58,7.38,59.0,12.998000000000001,883,Evening Rush
2011-01-17,Spring,0,1,20,1,1,0,Light Rain/Snow,0.16,0.8,0.194,29,6.5600000000000005,80.0,12.998000000000001,883,Late Night
2011-01-17,Spring,0,1,21,1,1,0,Light Rain/Snow,0.16,0.8,0.194,24,6.5600000000000005,80.0,12.998000000000001,883,Late Night
2011-01-17,Spring,0,1,22,1,1,0,Light Rain/Snow,0.14,0.93,0.2537,13,5.74,93.0,16.997899999999998,883,Late Night
2011-01-17,Spring,0,1,23,1,1,0,Light Rain/Snow,0.16,0.86,0.2836,3,6.5600000000000005,86.0,19.0012,883,Late Night
2011-01-18,Spring,0,1,12,0,2,1,Mist/Cloudy,0.2,0.86,0.3284,3,8.200000000000001,86.0,22.0028,674,Work Hours
2011-01-18,Spring,0,1,13,0,2,1,Mist/Cloudy,0.2,0.86,0.2239,22,8.200000000000001,86.0,15.001299999999999,674,Work Hours
2011-01-18,Spring,0,1,14,0,2,1,Mist/Cloudy,0.22,0.8,0.1642,26,9.02,80.0,11.0014,674,Work Hours
2011-01-18,Spring,0,1,15,0,2,1,Mist/Cloudy,0.22,0.87,0.1642,32,9.02,87.0,11.0014,674,Work Hours
2011-01-18,Spring,0,1,16,0,2,1,Mist/Cloudy,0.22,0.87,0.194,61,9.02,87.0,12.998000000000001,674,Work Hours
2011-01-18,Spring,0,1,17,0,2,1,Mist/Cloudy,0.22,0.82,0.194,124,9.02,82.0,12.998000000000001,674,Evening Rush
2011-01-18,Spring,0,1,18,0,2,1,Mist/Cloudy,0.22,0.8,0.1642,132,9.02,80.0,11.0014,674,Evening Rush
2011-01-18,Spring,0,1,19,0,2,1,Mist/Cloudy,0.22,0.8,0.1343,98,9.02,80.0,8.9981,674,Evening Rush
2011-01-18,Spring,0,1,20,0,2,1,Mist/Cloudy,0.22,0.87,0.0,83,9.02,87.0,0.0,674,Late Night
2011-01-18,Spring,0,1,21,0,2,1,Mist/Cloudy,0.22,0.93,0.1045,41,9.02,93.0,7.0015,674,Late Night
